Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Label;target;sum_vader;mean_vader;si_vader;sum_finbert;mean_finbert;si_finbert;bb_positive;bb_negative;bb_si_sentiment
2018-07-17;0.5349668149987613;0.4762779453655735;0.5637194805780008;0.5176186673355249;0;0;0;6PG.SG;2.0899999141693115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-07-18;0.5655603502840697;0.503840903903328;0.5637194805780008;0.4727135623463382;0;0;0;6PG.SG;2.069000005722046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-07-19;0.5305960866692576;0.4084305850416854;0.5266408578508631;0.4406381231956266;0;0;0;6PG.SG;2.053999900817871;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-07-20;0.4606680804467057;0.4996002543201342;0.4895622351237254;0.5240337551656672;0;0;0;6PG.SG;2.0929999351501465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-07-23;0.6070804458896021;0.590770429099785;0.6356957835232998;0.652335001946704;0;0;0;6PG.SG;2.1530001163482666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-07-24;0.714158340395254;0.7073824793737905;0.7425697666867581;0.7400070192556331;0;0;0;6PG.SG;2.194000005722046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-07-25;0.7097876120657495;0.6374150470089065;0.7360264191449206;0.6651646677851791;0;0;0;6PG.SG;2.1589999198913574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-07-26;0.7425667720193458;0.7010217577496008;0.7709240993630809;0.72290045825646;0;0;0;6PG.SG;2.186000108718872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-07-27;0.7797161392953736;0.6904208920434195;0.7731050418720593;0.7207617557652062;0;0;0;6PG.SG;2.184999942779541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-07-30;0.7381960436898423;0.8367164783973772;0.7665616943302218;0.8704464587061141;0;0;0;6PG.SG;2.255000114440918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-07-31;0.9392401687197076;0.8155142414838124;0.8756166200026585;0.7784970364146784;0;0;0;6PG.SG;2.211999893188477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-01;0.7797161392953736;0.6501364902572857;0.8080027220902186;0.7122084752656196;0;0;0;6PG.SG;2.180999994277954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-02;0.7403816683581302;0.6819400983782339;0.7687431568541035;0.7100702825961753;0;0;0;6PG.SG;2.180000066757202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-03;0.7250843797084037;0.6755793767540442;0.7534749992465486;0.7271768435953484;0;0;0;6PG.SG;2.187999963760376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-06;0.7513077076712809;0.6883003145012216;0.7796483894138949;0.7506984924246639;0;0;0;6PG.SG;2.1989998817443848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-07;0.7993836352675315;0.7413061595357345;0.8210894171738918;0.7699437559150909;0;0;0;6PG.SG;2.2079999446868896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-08;0.7797161392953736;0.6713387271708505;0.7665616943302218;0.72290045825646;0;0;0;6PG.SG;2.186000108718872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-09;0.7425667720193458;0.6246936037605272;0.7578374042794068;0.6865481239450503;0;0;0;6PG.SG;2.1689999103546143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-10;0.7076025084045338;0.5801690578924017;0.6422391310651354;0.5710775626461077;0;0;0;6PG.SG;2.115000009536743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-13;0.5393375433282649;0.4169118842080728;0.4830188875818878;0.3935948255369948;0;0;0;6PG.SG;2.032000064849853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-14;0.467223912437425;0.3978297193355039;0.4961055826655619;0.4384999305261824;0;0;0;6PG.SG;2.052999973297119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-15;0.473779223421073;0.3533046679661774;0.463388844956379;0.3850415450374091;0;0;0;6PG.SG;2.0280001163482666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;-1.0986122886681098
2018-08-16;0.467223912437425;0.3469444518431888;0.3739637019020013;0.2866772898267354;0;0;0;6PG.SG;1.98199999332428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-17;0.3481269057809423;0.2472937361489539;0.3543339192839432;0.2813315532422195;0;0;0;6PG.SG;1.9795000553131104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2018-08-20;0.3404785219596152;0.2239711744437917;0.1907512707678379;0.1070561051372744;0;0;0;6PG.SG;1.8980000019073489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-21;0.1525460609111879;0.5314038624410824;0.1820269807170229;0.2032816578566943;2000;0;0;6PG.SG;1.9429999589920044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-22;0.2880321265373965;0.1911075303023456;0.2987157251857845;0.2460488250873425;0;0;0;6PG.SG;1.963000059127808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-23;0.254160675256729;0.1593041749319984;0.2321922985278343;0.2096967456868371;0;0;0;6PG.SG;1.94599997997284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-24;0.2486973950966175;0.1582441389115004;0.2659992474840547;0.1818982016968241;0;0;0;6PG.SG;1.932999968528748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-27;0.2148259438159493;0.2547144937936419;0.2441882623495666;0.3134067374820273;0;0;0;6PG.SG;1.994500041007996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-28;0.3787204410662508;0.3342230085948086;0.4077706508582202;0.3743495620465688;0;0;0;6PG.SG;2.0230000019073486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-29;0.4235181921636057;0.3066600500570551;0.4055897083492428;0.3208909216468903;0;0;0;6PG.SG;1.9980000257492063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-30;0.3951102815465852;0.2769770194783048;0.3379755504293518;0.251394561671857;0;0;0;6PG.SG;1.965499997138977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-08-31;0.3317373258041436;0.2229111384232938;0.3336134054039458;0.2813315532422195;0;0;0;6PG.SG;1.9795000553131104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-03;0.3142554545002742;0.2939386068086758;0.3434284267166997;0.3529661058866976;0;0;0;6PG.SG;2.013000011444092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-04;0.4125921528504551;0.2939386068086758;0.3663298831056755;0.2962999215719479;0;0;0;6PG.SG;1.986500024795532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-05;0.3535899254375176;0.23669236494157;0.1482197717533518;0.0664273854869757;0;0;0;6PG.SG;1.878999948501587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-06;0.1164892454657685;0.006648119704452;0.1460388292443744;0.0632200964828094;0;0;0;6PG.SG;1.877500057220459;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;-1.0986122886681098
2018-09-07;0.1186743491269842;0.0458722327194868;0.1482197717533518;0.1027794648874806;0;0;0;6PG.SG;1.8960000276565552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-10;0.1569165287371559;0.0458722327194868;0.1863891257424304;0.1027794648874806;0;0;0;6PG.SG;1.8960000276565552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2018-09-11;0.1569165287371559;0.0458722327194868;0.1863891257424304;0.1027794648874806;0;0;0;6PG.SG;1.8960000276565552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-12;0.1219522651223438;0.0119485525575427;0.1514914455242701;0.0685658330673248;0;0;0;6PG.SG;1.8799999952316284;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6931471805599453
2018-09-13;0.1623795483937317;0.0511726655725779;0.1918417420223266;0.1081252014719965;0;0;0;6PG.SG;1.8984999656677248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-14;0.2290301596279962;0.1508233812668133;0.2583654286877289;0.2075585530173929;0;0;0;6PG.SG;1.945000052452088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-17;0.2650869750734162;0.1826267366371605;0.294353580160378;0.2407028335919218;0;0;0;6PG.SG;1.9605000019073489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-18;0.2858470228761809;0.1709655821598792;0.3150740940403754;0.2289420091772631;0;0;0;6PG.SG;1.955000042915344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-19;0.2989584263540843;0.1836867726576585;0.3281605291165974;0.2417719299266439;0;0;0;6PG.SG;1.9609999656677248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-20;0.5043732797134528;0.3914689977113143;0.5331842053926996;0.451330106186467;0;0;0;6PG.SG;2.059000015258789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-21;0.5109291117041721;0.3893489256703184;0.5397275529345362;0.4491919135170228;0;0;0;6PG.SG;2.058000087738037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-24;0.5437077506506962;0.5017208318623312;0.5724437706288148;0.5325870356652538;0;0;0;6PG.SG;2.0969998836517334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-25;0.5939687819081616;0.5398846561062679;0.6226090884396247;0.5539710016469346;0;0;0;6PG.SG;2.1070001125335693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-26;0.5983395102376662;0.5441253056894617;0.6269714934724848;0.6010142993055655;0;0;0;6PG.SG;2.128999948501587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-27;0.6114511742191048;0.6162128100953426;0.640058188556158;0.6501962994554502;0;0;0;6PG.SG;2.1519999504089355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-09-28;0.7185290687247566;0.6183328821363385;0.6466015360979946;0.5539710016469346;0;0;0;6PG.SG;2.1070001125335693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-01;0.6136362778803204;0.5568467489378409;0.640058188556158;0.5475559138167923;0;0;0;6PG.SG;2.1040000915527344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-02;0.5480784789801998;0.5822891299333975;0.5746247131377922;0.6437812116253079;0;0;0;6PG.SG;2.1489999294281006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-04;0.9545369363623618;0.8197543855658042;0.9497743854718372;0.8640313708759718;0;0;0;6PG.SG;2.252000093460083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-05;0.8911647621305292;0.7582682523673077;0.9192391102865362;0.8212644585562294;0;0;0;6PG.SG;2.2320001125335693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-08;0.8146804029101857;0.7625083964492985;0.8429004023083789;0.8212644585562294;0;0;0;6PG.SG;2.2320001125335693;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6931471805599453
2018-10-09;0.8430888345342785;0.7476668811599252;0.8668923299518435;0.8105724755653899;0;0;0;6PG.SG;2.226999998092652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-10;0.9020908014436798;0.768869118073489;0.8298137072247058;0.7378688265861888;0;0;0;6PG.SG;2.193000078201294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-11;0.7425667720193458;0.6140927380543457;0.6509634211159484;0.5689393699766635;0;0;0;6PG.SG;2.114000082015991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-12;0.6005246138988818;0.573808336268212;0.6291524359814623;0.5689393699766635;0;0;0;6PG.SG;2.114000082015991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-15;0.5764869106042936;0.7095030569159884;0.6051605083379987;0.6908250191057483;1400;0;0;6PG.SG;2.1710000038146973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-16;0.7556784360007844;0.787951282946058;0.7840107944467541;0.8148493707260871;0;0;0;6PG.SG;2.2290000915527344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2018-10-17;0.8540148738474291;0.8685195810171235;0.8472622873263338;0.7506984924246639;0;0;0;6PG.SG;2.1989998817443848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2018-10-18;0.7469369793417782;0.8112735919006187;0.7752859843810367;0.8276790365645621;0;0;0;6PG.SG;2.234999895095825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2018-10-19;0.9020908014436798;0.8960825395548778;0.8843414300683758;0.8854148270358431;0;0;0;6PG.SG;2.26200008392334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2018-10-22;0.9567225610306498;1.0763018060707796;0.9846720656899977;1.103526283795253;0;0;0;6PG.SG;2.364000082015991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-23;1.1293582544364222;1.0232964665374686;1.0850027013116197;0.9859170200050568;0;0;0;6PG.SG;2.309000015258789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-24;1.0550589988772945;0.9978535800407092;1.0828212387877376;1.062897564144954;0;0;0;6PG.SG;2.345000028610229;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-25;1.0659855591975174;0.946968312548395;1.067553601195087;1.011577371325626;0;0;0;6PG.SG;2.321000099182129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-26;1.0834674305013872;0.9596892502955732;0.965042023064488;0.8661695635454161;0;0;0;6PG.SG;2.253000020980835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-29;0.937055065058492;0.8091535198596227;0.8843414300683758;0.7870508267360735;0;0;0;6PG.SG;2.2160000801086426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-30;0.7950129069380278;0.8070334478186268;0.8232703596828692;0.8490624927244333;0;0;0;6PG.SG;2.244999885559082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-10-31;0.8583856021769327;0.980891487209138;0.8865223725773533;1.011577371325626;0;0;0;6PG.SG;2.321000099182129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-01;1.0332063992439209;0.9088039828032572;1.0610102536532504;0.973086844344772;0;0;0;6PG.SG;2.302999973297119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-02;1.0550589988772945;0.9957335079997132;1.0828212387877376;1.0607593714755097;0;0;0;6PG.SG;2.344000101089477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-05;1.0987641981440426;1.036017404284646;1.126443209056713;1.0906961081349684;0;0;0;6PG.SG;2.3580000400543213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-06;1.1293582544364222;1.108105414191728;1.1569790042569177;1.1377399156154089;0;0;0;6PG.SG;2.380000114440918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-07;1.2145835493087007;1.3137670617031862;1.242042002285889;1.2810090209043652;0;0;0;6PG.SG;2.447000026702881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-08;1.3588108110903805;1.3794943499860794;1.357640275500161;1.2788708282349208;0;0;0;6PG.SG;2.446000099182129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-09;1.271399891549814;1.1929143618459872;1.2660339299293533;1.1612615644447244;0;0;0;6PG.SG;2.3910000324249268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-12;1.1468401257402925;1.5491122452945971;1.1744275843585454;1.6188679341234158;391;0;0;6PG.SG;2.6050000190734863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-13;1.1555810613922282;1.286204103165432;1.1831518744093603;1.3451593893839795;0;0;0;6PG.SG;2.476999998092652;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-3.0;-0.6931471805599453
2018-11-14;1.395960178366409;1.460062648057144;1.3096559001983274;1.526919021653789;0;0;0;6PG.SG;2.562000036239624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-15;1.4637030809277445;1.706008697354736;1.4906871288160612;1.777105407742101;0;0;0;6PG.SG;2.678999900817871;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.0;-1.791759469228055
2018-11-16;1.763084164811327;1.8735065206222588;1.7894980931719493;1.8262874078919864;0;0;0;6PG.SG;2.70199990272522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.0;-1.791759469228055
2018-11-19;1.861421123665044;1.8777471702054525;1.8876477862845933;1.9139599350227243;0;0;0;6PG.SG;2.743000030517578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-20;1.8067893640780748;1.7166100685621195;1.6084668645542155;1.496982284994331;0;0;0;6PG.SG;2.5480000972747803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2018-11-21;1.653821166644459;1.6275604713246663;1.6804431674995135;1.69371028559387;0;0;0;6PG.SG;2.640000104904175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2018-11-22;1.610115967377712;1.8035390882573747;1.636821197230539;1.7899355834023856;0;0;0;6PG.SG;2.684999942779541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-23;1.7958628037578508;1.8035390882573747;1.822214310866228;1.873331215372426;0;0;0;6PG.SG;2.7239999771118164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-26;1.7980484284261389;1.812020387423762;1.8243957733901093;1.8840231983632665;0;0;0;6PG.SG;2.7290000915527344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-27;1.7914925964354196;1.816260531505754;1.817852425848273;1.847670864051857;0;0;0;6PG.SG;2.711999893188477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-28;1.7215640692057954;1.7929382225511925;1.5713877218121737;1.4606299506829212;400;0;0;6PG.SG;2.5309998989105225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-11-29;1.5423725438093034;1.5067077714674677;1.4950495338489205;1.385788109034277;0;0;0;6PG.SG;2.496000051498413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2018-11-30;1.468073809257248;1.6869270379833692;1.4950495338489205;1.7364771979136122;0;0;0;6PG.SG;2.6600000858306885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2018-12-03;1.6691179342871143;1.7823368513438098;1.695710805092165;1.8284261103832395;0;0;0;6PG.SG;2.703000068664551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-04;1.710638029892645;1.831102046795129;1.737151832852161;1.877608110533124;0;0;0;6PG.SG;2.7260000705718994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-05;1.822086131720727;1.818381109047952;1.8483877010335727;1.7642757419036257;3000;0;0;6PG.SG;2.6730000972747803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-06;1.7084524052243568;1.6572435019034168;1.6782617049756317;1.565409038812833;0;0;0;6PG.SG;2.5799999237060547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-07;1.6516355419761712;1.6445225641562409;1.6782617049756317;1.6808801099335853;0;0;0;6PG.SG;2.634000062942505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-10;1.616671278361359;1.5872760695385328;1.5801125318778917;1.4691837410043174;0;0;0;6PG.SG;2.5350000858306885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-11;1.4112569460090614;1.373133628361889;1.4383408684962722;1.441385197014304;0;0;0;6PG.SG;2.5220000743865967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-12;1.1359140864271406;1.122946929481103;1.1417113666642669;1.189060108434738;0;0;0;6PG.SG;2.4040000438690186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-13;1.1096907584642643;1.1907942898049912;1.1373489616314076;1.1227710374638704;0;0;0;6PG.SG;2.372999906539917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-14;1.1883602213458235;1.2204773203837416;1.2158686121185422;1.2874241087345073;0;0;0;6PG.SG;2.450000047683716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-17;1.2058420926496936;1.1907942898049912;1.2158686121185422;1.1120795642948398;0;0;0;6PG.SG;2.368000030517578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-18;1.0638004555363016;1.0932638989023526;1.091546048853456;1.1313248277852666;0;0;0;6PG.SG;2.377000093460083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-19;1.0659855591975174;1.180192918597608;1.0937269913624337;1.1462931961149956;0;0;0;6PG.SG;2.384000062942505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2018-12-20;1.1446550220790763;1.0042143016648997;0.9214200527955136;0.825540843895117;0;0;0;6PG.SG;2.233999967575073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-21;0.8933498657917449;0.9236454980926324;0.9214200527955136;0.8982444928743181;0;0;0;6PG.SG;2.2679998874664307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-27;0.8627563305064354;0.9130446323864508;0.8908847776102115;0.8961063002048738;0;0;0;6PG.SG;2.2669999599456787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018-12-28;0.8321622742140556;0.9045638387212652;0.8603489824100069;0.9688104590058836;0;0;0;6PG.SG;2.3010001182556152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-02;0.873682369819587;0.9363669413410116;0.9017900101700038;0.8640313708759718;0;0;0;6PG.SG;2.252000093460083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-03;0.928314129406557;0.8982031170970757;0.9083333577118414;0.8127106682348342;0;0;0;6PG.SG;2.227999925613404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2019-01-04;0.8780530981490906;0.96180982783777;0.906152415202863;0.8640313708759718;0;0;0;6PG.SG;2.252000093460083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-07;0.9304992330677726;1.038137981826844;0.9584986755226512;0.9110746685346028;0;0;0;6PG.SG;2.2739999294281006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;-1.0986122886681098
2019-01-08;0.980760264325239;0.9236454980926324;0.9192391102865362;0.8212644585562294;0;0;0;6PG.SG;2.2320001125335693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.0;-1.791759469228055
2019-01-09;0.8911647621305292;0.8982031170970757;0.8319946497336832;0.735730124094935;0;0;0;6PG.SG;2.191999912261963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;-1.0986122886681098
2019-01-10;0.8037538425899629;0.8557986432699461;0.8319946497336832;0.9196284588559988;0;0;0;6PG.SG;2.2780001163482666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11;0.8583856021769327;0.9342468693000155;0.8865223725773533;0.9880552126745008;0;0;0;6PG.SG;2.309999942779541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2019-01-14;0.937055065058492;1.0254165385784646;0.965042023064488;1.0906961081349684;0;0;0;6PG.SG;2.3580000400543213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-4.0;-1.6094379124341005
2019-01-15;1.0026128639586116;1.03389733224365;1.0304749784679483;1.0543442836453685;0;0;0;6PG.SG;2.3410000801086426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.0;-1.3862943611198906
2019-01-16;0.980760264325239;0.9830120647513358;1.0086639933334622;0.9987471956653412;0;0;0;6PG.SG;2.315000057220459;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-5.0;-1.0986122886681098
2019-01-17;0.9304992330677726;0.9490883845893908;0.9584986755226512;0.8640313708759718;0;0;0;6PG.SG;2.252000093460083;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0
2019-01-18;0.9326843367289884;0.966049971919762;0.9606796180316288;1.0179919493339586;0;0;0;6PG.SG;2.3239998817443848;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0
2019-01-21;0.980760264325239;0.9766513431271452;1.0086639933334622;0.9795019321749144;0;0;0;6PG.SG;2.305999994277954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-22;0.9064615297731834;0.9490883845893908;0.9345067478791867;0.9944703005046432;0;0;0;6PG.SG;2.312999963760376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-23;0.991686824645462;0.9914928584165204;1.019569745908158;1.0457904933239732;0;0;0;6PG.SG;2.336999893188477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;-1.0986122886681098
2019-01-24;0.980760264325239;1.0423781259088356;1.0086639933334622;1.1078026691341416;0;0;0;6PG.SG;2.365999937057495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2019-01-25;1.0397622312346402;1.2268380420079312;1.067553601195087;1.2938391965646496;0;0;0;6PG.SG;2.453000068664551;0.0;0.0;0.0;0.0;0.0;0.0;2.0;-11.0;-1.3862943611198906
2019-01-28;1.2364361489420743;1.2777233095002474;1.263852987420376;1.3066693722249343;0;0;0;6PG.SG;2.4590001106262207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-0.6931471805599453
2019-01-29;1.2517329165847284;1.4664233696813338;1.2791206250130265;1.5354723021533754;0;0;0;6PG.SG;2.565999984741211;0.0;0.0;0.0;0.0;0.0;0.0;3.0;-11.0;-1.0986122886681098
2019-01-30;1.459332873605313;1.6148390280762874;1.4863252437981065;1.5696859339735312;0;0;0;6PG.SG;2.5820000171661377;0.0;0.0;0.0;0.0;0.0;0.0;2.0;-6.0;-0.8472978603872037
2019-01-31;1.653821166644459;1.8098998098815653;1.6804431674995135;1.8818844958720136;0;0;0;6PG.SG;2.727999925613404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;-1.0986122886681098
